MNC_Id	Spruce_contig_dir8_Name
MNC5689385	Contig2366
MNC5689386	Contig2367
MNC5689388	Contig2369
MNC5689390	Contig2371
MNC5689392	Contig2373
MNC5689393	Contig2374
MNC5689395	Contig2376
MNC5689396	Contig2377
MNC5689398	Contig2379
MNC5689398	Contig2379
MNC5689401	Contig2382
MNC5689402	Contig2383
MNC5689405	Contig2386
MNC5689406	Contig2387
MNC5689407	Contig2388
MNC5689408	Contig2389
MNC5689410	Contig2391
MNC5689410	Contig2391
MNC5689413	Contig2394
MNC5689414	Contig2395
MNC5689415	Contig2396
MNC5689416	Contig2397
MNC5689417	Contig2398
MNC5689420	Contig2401
MNC5689420	Contig2401
MNC5689422	Contig2403
MNC5689427	Contig2408
MNC5689428	Contig2409
MNC5689434	Contig2415
MNC5689435	Contig2416
MNC5689437	Contig2418
MNC5689439	Contig2420
MNC5689441	Contig2422
MNC5689443	Contig2424
MNC5689444	Contig2425
MNC5689448	Contig2429
MNC5689449	Contig2430
MNC5689450	Contig2431
MNC5689451	Contig2432
MNC5689452	Contig2433
MNC5689453	Contig2434
MNC5689454	Contig2435
MNC5689456	Contig2437
MNC5689456	Contig2437
MNC5689462	Contig2443
MNC5689463	Contig2444
MNC5689467	Contig2448
MNC5689468	Contig2449
MNC5689469	Contig2450
MNC5689473	Contig2454
MNC5689475	Contig2456
MNC5689476	Contig2457
MNC5689477	Contig2458
MNC5689479	Contig2460
MNC5689480	Contig2461
MNC5689488	Contig2469
MNC5689488	Contig2469
MNC5689489	Contig2470
MNC5689490	Contig2471
MNC5689491	Contig2472
MNC5689492	Contig2473
MNC5689493	Contig2474
MNC5689495	Contig2476
MNC5689496	Contig2477
MNC5689497	Contig2478
MNC5689498	Contig2479
MNC5689499	Contig2480
MNC5689500	Contig2481
MNC5689501	Contig2482
MNC5689502	Contig2483
MNC5689503	Contig2484
MNC5689504	Contig2485
MNC5689505	Contig2486
MNC5689506	Contig2487
MNC5689507	Contig2488
MNC5689508	Contig2489
MNC5689509	Contig2490
MNC5689510	Contig2491
MNC5689511	Contig2492
MNC5689512	Contig2493
MNC5689513	Contig2494
MNC5689514	Contig2495
MNC5689517	Contig2498
MNC5689520	Contig2501
MNC5689521	Contig2502
MNC5689522	Contig2503
MNC5689522	Contig2503
MNC5689523	Contig2504
MNC5689524	Contig2505
MNC5689525	Contig2506
MNC5689526	Contig2507
MNC5689527	Contig2508
MNC5689529	Contig2510
MNC5689530	Contig2511
MNC5689531	Contig2512
MNC5689532	Contig2513
MNC5689532	Contig2513
MNC5689533	Contig2514
MNC5689534	Contig2515
MNC5689536	Contig2517
MNC5689537	Contig2518
MNC5689537	Contig2518
MNC5689538	Contig2519
MNC5689539	Contig2520
MNC5689540	Contig2521
MNC5689540	Contig2521
MNC5689541	Contig2522
MNC5689541	Contig2522
MNC5689542	Contig2523
MNC5689542	Contig2523
MNC5689545	Contig2526
MNC5689546	Contig2527
MNC5689547	Contig2528
MNC5689547	Contig2528
MNC5689548	Contig2529
MNC5689549	Contig2530
MNC5689549	Contig2530
MNC5689550	Contig2531
MNC5689552	Contig2533
MNC5689554	Contig2535
MNC5689556	Contig2537
MNC5689558	Contig2539
MNC5689560	Contig2541
MNC5689561	Contig2542
MNC5689562	Contig2543
MNC5689563	Contig2544
MNC5689566	Contig2547
MNC5689568	Contig2549
MNC5689569	Contig2550
MNC5689571	Contig2552
MNC5689572	Contig2553
MNC5689573	Contig2554
MNC5689574	Contig2555
MNC5689575	Contig2556
MNC5689576	Contig2557
MNC5689579	Contig2560
MNC5689580	Contig2561
MNC5689581	Contig2562
MNC5689582	Contig2563
MNC5689584	Contig2565
MNC5689585	Contig2566
MNC5689586	Contig2567
MNC5689587	Contig2568
MNC5689588	Contig2569
MNC5689592	Contig2573
MNC5689594	Contig2575
MNC5689595	Contig2576
MNC5689596	Contig2577
MNC5689598	Contig2579
MNC5689600	Contig2581
MNC5689600	Contig2581
MNC5689601	Contig2582
MNC5689602	Contig2583
MNC5689603	Contig2584
MNC5689605	Contig2586
MNC5689607	Contig2588
MNC5689609	Contig2590
MNC5689610	Contig2591
MNC5689613	Contig2594
MNC5689614	Contig2595
MNC5689617	Contig2598
MNC5689619	Contig2600
MNC5689621	Contig2602
MNC5689621	Contig2602
MNC5689625	Contig2606
MNC5689626	Contig2607
MNC5689630	Contig2611
MNC5689634	Contig2615
MNC5689635	Contig2616
MNC5689636	Contig2617
MNC5689638	Contig2619
MNC5689639	Contig2620
MNC5689641	Contig2622
MNC5689643	Contig2624
MNC5689644	Contig2625
MNC5689646	Contig2627
MNC5689649	Contig2630
MNC5689650	Contig2631
MNC5689654	Contig2635
MNC5689656	Contig2637
MNC5689657	Contig2638
MNC5689661	Contig2642
MNC5689661	Contig2642
MNC5689662	Contig2643
MNC5689664	Contig2645
MNC5689666	Contig2647
MNC5689667	Contig2648
MNC5689669	Contig2650
MNC5689672	Contig2653
MNC5689675	Contig2656
MNC5689676	Contig2657
MNC5689677	Contig2658
MNC5689678	Contig2659
MNC5689679	Contig2660
MNC5689679	Contig2660
MNC5689681	Contig2662
MNC5689682	Contig2663
MNC5689684	Contig2665
MNC5689685	Contig2666
MNC5689685	Contig2666
MNC5689686	Contig2667
MNC5689687	Contig2668
MNC5689688	Contig2669
MNC5689689	Contig2670
MNC5689690	Contig2671
MNC5689690	Contig2671
MNC5689692	Contig2673
MNC5689694	Contig2675
MNC5689695	Contig2676
MNC5689696	Contig2677
MNC5689698	Contig2679
MNC5689699	Contig2680
MNC5689700	Contig2681
MNC5689701	Contig2682
MNC5689702	Contig2683
MNC5689704	Contig2685
MNC5689705	Contig2686
MNC5689706	Contig2687
MNC5689708	Contig2689
MNC5689710	Contig2691
MNC5689711	Contig2692
MNC5689712	Contig2693
MNC5689713	Contig2694
MNC5689714	Contig2695
MNC5689714	Contig2695
MNC5689715	Contig2696
MNC5689717	Contig2698
MNC5689717	Contig2698
MNC5689718	Contig2699
MNC5689721	Contig2702
MNC5689722	Contig2703
MNC5689723	Contig2704
MNC5689724	Contig2705
MNC5689725	Contig2706
MNC5689726	Contig2707
MNC5689728	Contig2709
MNC5689730	Contig2711
MNC5689733	Contig2714
MNC5689734	Contig2715
MNC5689736	Contig2717
MNC5689737	Contig2718
MNC5689740	Contig2721
MNC5689744	Contig2725
MNC5689744	Contig2725
MNC5689745	Contig2726
MNC5689746	Contig2727
MNC5689750	Contig2731
MNC5689750	Contig2731
MNC5689751	Contig2732
MNC5689752	Contig2733
MNC5689753	Contig2734
MNC5689754	Contig2735
MNC5689754	Contig2735
MNC5689756	Contig2737
MNC5689757	Contig2738
MNC5689759	Contig2740
MNC5689760	Contig2741
MNC5689761	Contig2742
MNC5689762	Contig2743
MNC5689763	Contig2744
MNC5689764	Contig2745
MNC5689765	Contig2746
MNC5689765	Contig2746
MNC5689766	Contig2747
MNC5689767	Contig2748
MNC5689770	Contig2751
MNC5689770	Contig2751
MNC5689771	Contig2752
MNC5689774	Contig2755
MNC5689774	Contig2755
MNC5689776	Contig2757
MNC5689776	Contig2757
MNC5689778	Contig2759
MNC5689779	Contig2760
MNC5689781	Contig2762
MNC5689782	Contig2763
MNC5689783	Contig2764
MNC5689784	Contig2765
MNC5689785	Contig2766
MNC5689785	Contig2766
MNC5689786	Contig2767
MNC5689787	Contig2768
MNC5689788	Contig2769
MNC5689788	Contig2769
MNC5689789	Contig2770
MNC5689790	Contig2771
MNC5689791	Contig2772
MNC5689793	Contig2774
MNC5689795	Contig2776
MNC5689796	Contig2777
MNC5689797	Contig2778
MNC5689797	Contig2778
MNC5689798	Contig2779
MNC5689798	Contig2779
MNC5689799	Contig2780
MNC5689799	Contig2780
MNC5689800	Contig2781
MNC5689801	Contig2782
MNC5689802	Contig2783
MNC5689802	Contig2783
MNC5689803	Contig2784
MNC5689804	Contig2785
MNC5689805	Contig2786
MNC5689806	Contig2787
MNC5689806	Contig2787
MNC5689807	Contig2788
MNC5689807	Contig2788
MNC5689810	Contig2791
MNC5689812	Contig2793
MNC5689813	Contig2794
MNC5689814	Contig2795
MNC5689819	Contig2800
MNC5689820	Contig2801
MNC5689821	Contig2802
MNC5689822	Contig2803
MNC5689823	Contig2804
MNC5689825	Contig2806
MNC5689827	Contig2808
MNC5689828	Contig2809
MNC5689830	Contig2811
MNC5689832	Contig2813
MNC5689834	Contig2815
MNC5689835	Contig2816
MNC5689836	Contig2817
MNC5689840	Contig2821
MNC5689840	Contig2821
MNC5689843	Contig2824
MNC5689843	Contig2824
MNC5689844	Contig2825
MNC5689846	Contig2827
MNC5689846	Contig2827
MNC5689847	Contig2828
MNC5689848	Contig2829
MNC5689849	Contig2830
MNC5689850	Contig2831
MNC5689850	Contig2831
MNC5689851	Contig2832
MNC5689852	Contig2833
MNC5689853	Contig2834
MNC5689858	Contig2839
MNC5689860	Contig2841
MNC5689861	Contig2842
MNC5689864	Contig2845
MNC5689865	Contig2846
MNC5689868	Contig2849
MNC5689869	Contig2850
MNC5689869	Contig2850
MNC5689871	Contig2852
MNC5689874	Contig2855
MNC5689875	Contig2856
MNC5689877	Contig2858
MNC5689877	Contig2858
MNC5689878	Contig2859
MNC5689879	Contig2860
MNC5689879	Contig2860
MNC5689880	Contig2861
MNC5689881	Contig2862
MNC5689882	Contig2863
MNC5689883	Contig2864
MNC5689884	Contig2865
MNC5689887	Contig2868
MNC5689887	Contig2868
MNC5689888	Contig2869
MNC5689889	Contig2870
MNC5689890	Contig2871
MNC5689892	Contig2873
MNC5689893	Contig2874
MNC5689893	Contig2874
MNC5689894	Contig2875
MNC5689895	Contig2876
MNC5689896	Contig2877
MNC5689897	Contig2878
MNC5689898	Contig2879
MNC5689900	Contig2881
MNC5689902	Contig2883
MNC5689903	Contig2884
MNC5689903	Contig2884
MNC5689904	Contig2885
MNC5689905	Contig2886
MNC5689905	Contig2886
MNC5689906	Contig2887
MNC5689907	Contig2888
MNC5689907	Contig2888
MNC5689908	Contig2889
MNC5689909	Contig2890
MNC5689910	Contig2891
MNC5689910	Contig2891
MNC5689911	Contig2892
MNC5689912	Contig2893
MNC5689913	Contig2894
MNC5689913	Contig2894
MNC5689914	Contig2895
MNC5689915	Contig2896
MNC5689917	Contig2898
MNC5689918	Contig2899
MNC5689918	Contig2899
MNC5689919	Contig2900
MNC5689919	Contig2900
MNC5689920	Contig2901
MNC5689922	Contig2903
MNC5689923	Contig2904
MNC5689924	Contig2905
MNC5689927	Contig2908
MNC5689929	Contig2910
MNC5689930	Contig2911
MNC5689930	Contig2911
MNC5689931	Contig2912
MNC5689931	Contig2912
MNC5689932	Contig2913
MNC5689933	Contig2914
MNC5689935	Contig2916
MNC5689935	Contig2916
MNC5689938	Contig2919
MNC5689940	Contig2921
MNC5689944	Contig2925
MNC5689944	Contig2925
MNC5689945	Contig2926
MNC5689945	Contig2926
MNC5689946	Contig2927
MNC5689947	Contig2928
MNC5689948	Contig2929
MNC5689948	Contig2929
MNC5689949	Contig2930
MNC5689951	Contig2932
MNC5689954	Contig2935
MNC5689955	Contig2936
MNC5689956	Contig2937
MNC5689957	Contig2938
MNC5689958	Contig2939
MNC5689960	Contig2941
MNC5689961	Contig2942
MNC5689962	Contig2943
MNC5689963	Contig2944
MNC5689964	Contig2945
MNC5689968	Contig2949
MNC5689969	Contig2950
MNC5689970	Contig2951
MNC5689972	Contig2953
MNC5689974	Contig2955
MNC5689978	Contig2959
MNC5689979	Contig2960
MNC5689982	Contig2963
MNC5689983	Contig2964
MNC5689984	Contig2965
MNC5689985	Contig2966
MNC5689986	Contig2967
MNC5689987	Contig2968
MNC5689988	Contig2969
MNC5689989	Contig2970
MNC5689993	Contig2974
MNC5689994	Contig2975
MNC5689997	Contig2978
MNC5690000	Contig2981
MNC5690000	Contig2981
MNC5690001	Contig2982
MNC5690002	Contig2983
MNC5690003	Contig2984
MNC5690004	Contig2985
MNC5690005	Contig2986
MNC5690006	Contig2987
MNC5690009	Contig2990
MNC5690010	Contig2991
MNC5690010	Contig2991
MNC5690011	Contig2992
MNC5690013	Contig2994
MNC5690014	Contig2995
MNC5690016	Contig2997
MNC5690017	Contig2998
MNC5690018	Contig2999
MNC5690024	Contig3005
MNC5690025	Contig3006
MNC5690027	Contig3008
MNC5690030	Contig3011
MNC5690036	Contig3017
MNC5690037	Contig3018
MNC5690039	Contig3020
MNC5690043	Contig3024
MNC5690044	Contig3025
MNC5690044	Contig3025
MNC5690048	Contig3029
MNC5690049	Contig3030
MNC5690050	Contig3031
MNC5690051	Contig3032
MNC5690053	Contig3034
MNC5690054	Contig3035
MNC5690055	Contig3036
MNC5690056	Contig3037
MNC5690057	Contig3038
MNC5690059	Contig3040
MNC5690062	Contig3043
MNC5690064	Contig3045
MNC5690065	Contig3046
MNC5690066	Contig3047
MNC5690067	Contig3048
MNC5690069	Contig3050
MNC5690073	Contig3054
MNC5690075	Contig3056
MNC5690076	Contig3057
MNC5690077	Contig3058
MNC5690078	Contig3059
MNC5690079	Contig3060
MNC5690081	Contig3062
MNC5690082	Contig3063
MNC5690083	Contig3064
MNC5690085	Contig3066
MNC5690086	Contig3067
MNC5690087	Contig3068
MNC5690088	Contig3069
MNC5690089	Contig3070
MNC5690090	Contig3071
MNC5690092	Contig3073
MNC5690094	Contig3075
MNC5690099	Contig3080
MNC5690100	Contig3081
MNC5690101	Contig3082
MNC5690102	Contig3083
MNC5690104	Contig3085
MNC5690105	Contig3086
MNC5690106	Contig3087
MNC5690107	Contig3088
MNC5690108	Contig3089
MNC5690108	Contig3089
MNC5690109	Contig3090
MNC5690110	Contig3091
MNC5690111	Contig3092
MNC5690112	Contig3093
MNC5690113	Contig3094
MNC5690115	Contig3096
MNC5690117	Contig3098
MNC5690119	Contig3100
MNC5690120	Contig3101
MNC5690122	Contig3103
MNC5690124	Contig3105
MNC5690125	Contig3106
MNC5690126	Contig3107
MNC5690127	Contig3108
MNC5690128	Contig3109
MNC5690128	Contig3109
MNC5690129	Contig3110
MNC5690130	Contig3111
MNC5690131	Contig3112
MNC5690132	Contig3113
MNC5690134	Contig3115
MNC5690135	Contig3116
MNC5690136	Contig3117
MNC5690138	Contig3119
MNC5690139	Contig3120
MNC5690141	Contig3122
MNC5690142	Contig3123
MNC5690143	Contig3124
MNC5690144	Contig3125
MNC5690145	Contig3126
MNC5690146	Contig3127
MNC5690146	Contig3127
MNC5690151	Contig3132
MNC5690152	Contig3133
MNC5690153	Contig3134
MNC5690155	Contig3136
MNC5690159	Contig3140
MNC5690160	Contig3141
MNC5690161	Contig3142
MNC5690161	Contig3142
MNC5690162	Contig3143
MNC5690163	Contig3144
MNC5690164	Contig3145
MNC5690164	Contig3145
MNC5690165	Contig3146
MNC5690166	Contig3147
MNC5690167	Contig3148
MNC5690170	Contig3151
MNC5690171	Contig3152
MNC5690172	Contig3153
MNC5690173	Contig3154
MNC5690174	Contig3155
MNC5690175	Contig3156
MNC5690175	Contig3156
MNC5690176	Contig3157
MNC5690177	Contig3158
MNC5690178	Contig3159
MNC5690179	Contig3160
MNC5690180	Contig3161
MNC5690181	Contig3162
MNC5690185	Contig3166
MNC5690185	Contig3166
MNC5690188	Contig3169
MNC5690189	Contig3170
MNC5690190	Contig3171
MNC5690191	Contig3172
MNC5690192	Contig3173
MNC5690193	Contig3174
MNC5690194	Contig3175
MNC5690195	Contig3176
MNC5690196	Contig3177
MNC5690199	Contig3180
MNC5690200	Contig3181
MNC5690200	Contig3181
MNC5690201	Contig3182
MNC5690202	Contig3183
MNC5690202	Contig3183
MNC5690203	Contig3184
MNC5690205	Contig3186
MNC5690207	Contig3188
MNC5690209	Contig3190
MNC5690210	Contig3191
MNC5690213	Contig3194
MNC5690214	Contig3195
MNC5690215	Contig3196
MNC5690217	Contig3198
MNC5690218	Contig3199
MNC5690220	Contig3201
MNC5690221	Contig3202
MNC5690222	Contig3203
MNC5690223	Contig3204
MNC5690224	Contig3205
MNC5690225	Contig3206
MNC5690227	Contig3208
MNC5690228	Contig3209
MNC5690229	Contig3210
MNC5690231	Contig3212
MNC5690231	Contig3212
MNC5690232	Contig3213
MNC5690233	Contig3214
MNC5690234	Contig3215
MNC5690235	Contig3216
MNC5690236	Contig3217
MNC5690238	Contig3219
MNC5690238	Contig3219
MNC5690239	Contig3220
MNC5690240	Contig3221
MNC5690241	Contig3222
MNC5690242	Contig3223
MNC5690243	Contig3224
MNC5690244	Contig3225
MNC5690246	Contig3227
MNC5690247	Contig3228
MNC5690248	Contig3229
MNC5690250	Contig3231
MNC5690250	Contig3231
MNC5690253	Contig3234
MNC5690254	Contig3235
MNC5690255	Contig3236
MNC5690256	Contig3237
MNC5690257	Contig3238
MNC5690258	Contig3239
MNC5690259	Contig3240
MNC5690262	Contig3243
MNC5690263	Contig3244
MNC5690263	Contig3244
MNC5690264	Contig3245
MNC5690265	Contig3246
MNC5690267	Contig3248
MNC5690270	Contig3251
MNC5690271	Contig3252
MNC5690272	Contig3253
MNC5690273	Contig3254
MNC5690275	Contig3256
MNC5690276	Contig3257
MNC5690277	Contig3258
MNC5690278	Contig3259
MNC5690279	Contig3260
MNC5690280	Contig3261
MNC5690281	Contig3262
MNC5690281	Contig3262
MNC5690282	Contig3263
MNC5690283	Contig3264
MNC5690284	Contig3265
MNC5690285	Contig3266
MNC5690288	Contig3269
MNC5690290	Contig3271
MNC5690292	Contig3273
MNC5690295	Contig3276
MNC5690295	Contig3276
MNC5690296	Contig3277
MNC5690296	Contig3277
MNC5690298	Contig3279
MNC5690300	Contig3281
MNC5690301	Contig3282
MNC5690305	Contig3286
MNC5690306	Contig3287
MNC5690307	Contig3288
MNC5690308	Contig3289
MNC5690309	Contig3290
MNC5690310	Contig3291
MNC5690311	Contig3292
MNC5690313	Contig3294
MNC5690315	Contig3296
MNC5690316	Contig3297
MNC5690318	Contig3299
MNC5690319	Contig3300
MNC5690320	Contig3301
MNC5690323	Contig3304
MNC5690323	Contig3304
MNC5690327	Contig3308
MNC5690328	Contig3309
MNC5690330	Contig3311
MNC5690330	Contig3311
MNC5690332	Contig3313
MNC5690333	Contig3314
MNC5690334	Contig3315
MNC5690334	Contig3315
MNC5690337	Contig3318
MNC5690338	Contig3319
MNC5690339	Contig3320
MNC5690341	Contig3322
MNC5690341	Contig3322
MNC5690342	Contig3323
MNC5690343	Contig3324
MNC5690344	Contig3325
MNC5690344	Contig3325
MNC5690345	Contig3326
MNC5690346	Contig3327
MNC5690347	Contig3328
MNC5690348	Contig3329
MNC5690349	Contig3330
MNC5690350	Contig3331
MNC5690352	Contig3333
MNC5690355	Contig3336
MNC5690356	Contig3337
MNC5690357	Contig3338
MNC5690358	Contig3339
MNC5690359	Contig3340
MNC5690360	Contig3341
MNC5690363	Contig3344
MNC5690365	Contig3346
MNC5690366	Contig3347
MNC5690368	Contig3349
MNC5690369	Contig3350
MNC5690370	Contig3351
MNC5690373	Contig3354
MNC5690375	Contig3356
MNC5690378	Contig3359
MNC5690379	Contig3360
MNC5690380	Contig3361
MNC5690381	Contig3362
MNC5690382	Contig3363
MNC5690383	Contig3364
MNC5690383	Contig3364
MNC5690384	Contig3365
MNC5690385	Contig3366
MNC5690387	Contig3368
MNC5690388	Contig3369
MNC5690388	Contig3369
MNC5690389	Contig3370
MNC5690389	Contig3370
MNC5690392	Contig3373
MNC5690395	Contig3376
MNC5690396	Contig3377
MNC5690396	Contig3377
MNC5690397	Contig3378
MNC5690398	Contig3379
MNC5690399	Contig3380
MNC5690400	Contig3381
MNC5690401	Contig3382
MNC5690403	Contig3384
MNC5690405	Contig3386
MNC5690406	Contig3387
MNC5690408	Contig3389
MNC5690409	Contig3390
MNC5690409	Contig3390
MNC5690410	Contig3391
MNC5690411	Contig3392
MNC5690412	Contig3393
MNC5690413	Contig3394
MNC5690414	Contig3395
MNC5690416	Contig3397
MNC5690417	Contig3398
MNC5690417	Contig3398
MNC5690418	Contig3399
MNC5690420	Contig3401
MNC5690422	Contig3403
MNC5690423	Contig3404
MNC5690423	Contig3404
MNC5690424	Contig3405
MNC5690425	Contig3406
MNC5690427	Contig3408
MNC5690427	Contig3408
MNC5690428	Contig3409
MNC5690429	Contig3410
MNC5690430	Contig3411
MNC5690430	Contig3411
MNC5690431	Contig3412
MNC5690433	Contig3414
MNC5690434	Contig3415
MNC5690435	Contig3416
MNC5690437	Contig3418
MNC5690438	Contig3419
MNC5690439	Contig3420
MNC5690440	Contig3421
MNC5690441	Contig3422
MNC5690441	Contig3422
MNC5690442	Contig3423
MNC5690443	Contig3424
MNC5690444	Contig3425
MNC5690444	Contig3425
MNC5690445	Contig3426
MNC5690446	Contig3427
MNC5690447	Contig3428
MNC5690448	Contig3429
MNC5690449	Contig3430
MNC5690450	Contig3431
MNC5690451	Contig3432
MNC5690453	Contig3434
MNC5690455	Contig3436
MNC5690456	Contig3437
MNC5690457	Contig3438
MNC5690460	Contig3441
MNC5690461	Contig3442
MNC5690462	Contig3443
MNC5690464	Contig3445
MNC5690467	Contig3448
MNC5690468	Contig3449
MNC5690469	Contig3450
MNC5690469	Contig3450
MNC5690471	Contig3452
MNC5690472	Contig3453
MNC5690475	Contig3456
MNC5690476	Contig3457
MNC5690477	Contig3458
MNC5690479	Contig3460
MNC5690480	Contig3461
MNC5690481	Contig3462
MNC5690482	Contig3463
MNC5690484	Contig3465
MNC5690485	Contig3466
MNC5690487	Contig3468
MNC5690490	Contig3471
MNC5690491	Contig3472
MNC5690492	Contig3473
MNC5690493	Contig3474
MNC5690494	Contig3475
MNC5690496	Contig3477
MNC5690497	Contig3478
MNC5690498	Contig3479
MNC5690499	Contig3480
MNC5690500	Contig3481
MNC5690501	Contig3482
MNC5690502	Contig3483
MNC5690503	Contig3484
MNC5690504	Contig3485
MNC5690505	Contig3486
MNC5690508	Contig3489
MNC5690511	Contig3492
MNC5690515	Contig3496
MNC5690517	Contig3498
MNC5690518	Contig3499
MNC5690518	Contig3499
MNC5690519	Contig3500
MNC5690520	Contig3501
MNC5690521	Contig3502
MNC5690521	Contig3502
MNC5690522	Contig3503
MNC5690523	Contig3504
MNC5690524	Contig3505
MNC5690525	Contig3506
MNC5690526	Contig3507
MNC5690527	Contig3508
MNC5690530	Contig3511
MNC5690531	Contig3512
MNC5690532	Contig3513
MNC5690532	Contig3513
MNC5690535	Contig3516
MNC5690536	Contig3517
MNC5690537	Contig3518
MNC5690538	Contig3519
MNC5690539	Contig3520
MNC5690540	Contig3521
MNC5690541	Contig3522
MNC5690541	Contig3522
MNC5690542	Contig3523
MNC5690543	Contig3524
MNC5690544	Contig3525
MNC5690545	Contig3526
MNC5690545	Contig3526
MNC5690546	Contig3527
MNC5690548	Contig3529
MNC5690550	Contig3531
MNC5690552	Contig3533
MNC5690555	Contig3536
MNC5690558	Contig3539
MNC5690559	Contig3540
MNC5690564	Contig3545
MNC5690565	Contig3546
MNC5690566	Contig3547
MNC5690567	Contig3548
MNC5690568	Contig3549
MNC5690570	Contig3551
MNC5690571	Contig3552
MNC5690574	Contig3555
MNC5690576	Contig3557
MNC5690577	Contig3558
MNC5690578	Contig3559
MNC5690579	Contig3560
MNC5690580	Contig3561
MNC5690581	Contig3562
MNC5690581	Contig3562
MNC5690583	Contig3564
MNC5690583	Contig3564
MNC5690585	Contig3566
MNC5690585	Contig3566
MNC5690587	Contig3568
MNC5690588	Contig3569
MNC5690590	Contig3571
MNC5690590	Contig3571
MNC5690591	Contig3572
MNC5690592	Contig3573
MNC5690593	Contig3574
MNC5690595	Contig3576
MNC5690596	Contig3577
MNC5690597	Contig3578
MNC5690598	Contig3579
MNC5690599	Contig3580
MNC5690599	Contig3580
MNC5690601	Contig3582
MNC5690602	Contig3583
MNC5690603	Contig3584
MNC5690605	Contig3586
MNC5690605	Contig3586
MNC5690606	Contig3587
MNC5690607	Contig3588
MNC5690607	Contig3588
MNC5690609	Contig3590
MNC5690611	Contig3592
MNC5690612	Contig3593
MNC5690613	Contig3594
MNC5690614	Contig3595
MNC5690615	Contig3596
MNC5690616	Contig3597
MNC5690617	Contig3598
MNC5690620	Contig3601
MNC5690621	Contig3602
MNC5690622	Contig3603
MNC5690624	Contig3605
MNC5690626	Contig3607
MNC5690626	Contig3607
MNC5690627	Contig3608
MNC5690628	Contig3609
MNC5690629	Contig3610
MNC5690630	Contig3611
MNC5690631	Contig3612
MNC5690632	Contig3613
MNC5690633	Contig3614
MNC5690634	Contig3615
MNC5690635	Contig3616
MNC5690636	Contig3617
MNC5690637	Contig3618
MNC5690637	Contig3618
MNC5690638	Contig3619
MNC5690639	Contig3620
MNC5690640	Contig3621
MNC5690640	Contig3621
MNC5690642	Contig3623
MNC5690643	Contig3624
MNC5690644	Contig3625
MNC5690647	Contig3628
MNC5690648	Contig3629
MNC5690649	Contig3630
MNC5690650	Contig3631
MNC5690652	Contig3633
MNC5690653	Contig3634
MNC5690654	Contig3635
MNC5690655	Contig3636
MNC5690656	Contig3637
MNC5690658	Contig3639
MNC5690662	Contig3643
MNC5690662	Contig3643
MNC5690663	Contig3644
MNC5690663	Contig3644
MNC5690664	Contig3645
MNC5690665	Contig3646
MNC5690667	Contig3648
MNC5690668	Contig3649
MNC5690668	Contig3649
MNC5690670	Contig3651
